,blast,rmsd
120,1c3x_ligand_1.pdbq,9.411200501264437
121,3mxe_ligand_1.pdbq,7.960455897876756
122,6bm5_ligand_5.pdbq,12.979106603895898
123,2z94_ligand_9.pdbq,1.523432368639376
124,3d1z_ligand_7.pdbq,11.52400057850282
125,4i9h_ligand_3.pdbq,4.69317286446113
126,1a9m_ligand_2.pdbq,11.100557008956393
127,2jgs_ligand_1.pdbq,0.7928526204647234
128,3bft_ligand_4.pdbq,5.383332732843104
129,3fx6_ligand_9.pdbq,4.0822786995687075
130,1h46_ligand_9.pdbq,6.912918569605749
131,1b40_ligand_5.pdbq,7.015417928200506
132,1if8_ligand_2.pdbq,6.620079018176184
133,1h4w_ligand_9.pdbq,8.957889685377056
134,4hzm_ligand_2.pdbq,7.018206443374132
135,1ydb_ligand_7.pdbq,6.376723850261983
136,4cmo_ligand_2.pdbq,2.020978097048556
137,5h1v_ligand_9.pdbq,5.5664482665653
138,6gon_ligand_1.pdbq,6.065969762535913
139,6ghj_ligand_4.pdbq,3.080220884444766
140,1j4r_ligand_4.pdbq,3.0520284984835175
141,3s5y_ligand_3.pdbq,4.264099001444227
142,6exs_ligand_3.pdbq,4.167965166001271
143,2x7t_ligand_2.pdbq,6.566760881179413
144,5ie1_ligand_6.pdbq,6.197168937809425
145,6ftp_ligand_1.pdbq,6.866190442413417
146,1ec1_ligand_2.pdbq,14.831333975742034
147,5etb_ligand_9.pdbq,3.57683165864508
148,5op4_ligand_1.pdbq,7.160032076278243
149,2bo4_ligand_4.pdbq,6.984333494124038
150,2cbz_ligand_2.pdbq,5.9299660731383135
151,3t2w_ligand_3.pdbq,2.564161298878576
152,4rlw_ligand_6.pdbq,1.6962732327075134
153,2j7e_ligand_4.pdbq,6.6195742080327316
154,1owe_ligand_9.pdbq,10.144435117435169
155,4m8x_ligand_2.pdbq,11.55252025215583
156,1fzo_ligand_7.pdbq,17.4373405727479
157,2q88_ligand_3.pdbq,2.625578689459801
158,3wjw_ligand_1.pdbq,1.014508294692557
159,3vfa_ligand_1.pdbq,9.02189399676636
160,2erz_ligand_3.pdbq,3.761223365918772
161,2vzr_ligand_4.pdbq,3.455279906938672
162,4azi_ligand_1.pdbq,8.29501529433993
163,3b3w_ligand_8.pdbq,8.805343661663636
164,3dnd_ligand_7.pdbq,1.0438899367270476
165,2qwd_ligand_5.pdbq,4.861263625543983
166,4wkp_ligand_2.pdbq,12.64070384091606
167,6g9i_ligand_2.pdbq,2.6676551827237796
168,2uyq_ligand_8.pdbq,3.3608804472864517
169,5ehv_ligand_2.pdbq,1.4284060590620644
170,4j7d_ligand_6.pdbq,8.098566964945975
171,6fs0_ligand_4.pdbq,9.738456248743724
172,5op5_ligand_7.pdbq,5.623614859086043
173,5ovr_ligand_9.pdbq,4.318871295450545
174,4rrf_ligand_6.pdbq,7.065160149718934
175,4jsz_ligand_4.pdbq,4.436876172113288
176,2i3i_ligand_5.pdbq,8.215342000153566
177,5f9b_ligand_7.pdbq,4.744125062144036
178,3ekp_ligand_4.pdbq,4.323903290623723
179,1g3d_ligand_7.pdbq,7.477735835617136
180,4u8w_ligand_8.pdbq,6.6901675478407725
181,1t7d_ligand_6.pdbq,11.78287020878796
182,5km9_ligand_1.pdbq,0.8956527414870863
183,1aaq_ligand_3.pdbq,4.618551966288365
184,4fxp_ligand_3.pdbq,5.628659675440991
185,2qi5_ligand_7.pdbq,10.126450902647035
186,1eb2_ligand_6.pdbq,9.597279953195072
187,3uzj_ligand_7.pdbq,3.614334226382503
188,4asd_ligand_7.pdbq,3.230003812470107
189,4bak_ligand_5.pdbq,7.4278794641090755
190,4hfp_ligand_4.pdbq,6.974073539768221
191,6cks_ligand_3.pdbq,5.205385037352835
192,1ogz_ligand_8.pdbq,6.873221487704847
193,4f2w_ligand_1.pdbq,0.5257565215953102
194,4tt2_ligand_6.pdbq,7.786913072134712
195,5u11_ligand_1.pdbq,0.23385455853041315
196,5iyy_ligand_7.pdbq,7.591649514904048
197,1c5p_ligand_5.pdbq,5.416084116208514
198,3ff3_ligand_1.pdbq,3.919650190435955
199,4djx_ligand_3.pdbq,6.7439391555183335
200,4ewn_ligand_4.pdbq,2.9133816230424534
201,3f3c_ligand_2.pdbq,1.5986626246647546
202,2rkg_ligand_7.pdbq,5.299215745749554
203,2j2u_ligand_6.pdbq,2.721279363644975
204,1pkx_ligand_1.pdbq,0.19792522036653953
205,4pox_ligand_6.pdbq,13.886518923813432
206,3dk1_ligand_9.pdbq,11.990086553959006
207,5afv_ligand_3.pdbq,5.694447717691665
208,4i71_ligand_1.pdbq,0.5152190472669528
209,5uov_ligand_7.pdbq,11.977506246391732
210,4avi_ligand_8.pdbq,5.423802629547439
211,4wn5_ligand_3.pdbq,12.187813309173194
212,5yas_ligand_2.pdbq,2.3969326552588313
213,3uxl_ligand_5.pdbq,12.692026682133944
214,2fx6_ligand_4.pdbq,8.817443555030781
215,2j4g_ligand_8.pdbq,6.46441601953991
216,4jfm_ligand_9.pdbq,4.571303290942068
217,4ymh_ligand_4.pdbq,2.4110258661558817
218,3shc_ligand_7.pdbq,4.840906906502061
219,2zdk_ligand_8.pdbq,8.11295858674892
220,1nc1_ligand_2.pdbq,10.193991647452597
221,5ei3_ligand_1.pdbq,1.4106418535632599
222,1jcx_ligand_4.pdbq,3.202175598974339
223,4gg7_ligand_5.pdbq,10.42167491337165
224,3p5l_ligand_9.pdbq,3.5096856696861045
225,6fs1_ligand_6.pdbq,4.852382196125191
226,2qwd_ligand_7.pdbq,4.707201366385731
227,4p5z_ligand_1.pdbq,12.322773764693318
228,2pu1_ligand_7.pdbq,3.846816042738029
229,3ivc_ligand_4.pdbq,2.8949663827310426
230,4qj0_ligand_3.pdbq,4.004945311736479
231,3ttm_ligand_2.pdbq,0.9610534584506731
232,5fnc_ligand_6.pdbq,7.189000017387675
233,4tte_ligand_1.pdbq,2.134070547100072
234,4owm_ligand_7.pdbq,3.681654310434164
235,1fkn_ligand_1.pdbq,12.454844039703321
236,1tjp_ligand_5.pdbq,2.853655741484787
237,1e1v_ligand_7.pdbq,8.495825910690609
238,1xbo_ligand_9.pdbq,5.15546910248395
239,3pwd_ligand_9.pdbq,2.084193152094617
240,3d50_ligand_3.pdbq,7.58852598183093
241,3p3s_ligand_7.pdbq,6.937996098560186
242,3jrs_ligand_5.pdbq,3.609437108206103
243,4b33_ligand_9.pdbq,7.513779702431171
244,1q5k_ligand_5.pdbq,8.28360344032244
245,6hh5_ligand_9.pdbq,8.634862131174431
246,5l7e_ligand_2.pdbq,1.8057775278256176
247,5n0f_ligand_3.pdbq,12.484666223978033
248,1qy1_ligand_2.pdbq,3.6332630994740804
249,1k6c_ligand_1.pdbq,13.225154956651775
250,3uxl_ligand_6.pdbq,4.355308485055909
251,1uw6_ligand_7.pdbq,10.16014421460338
252,1qft_ligand_5.pdbq,9.87467328995412
253,3ozr_ligand_3.pdbq,3.658803643740434
254,2hu6_ligand_8.pdbq,4.638358139019286
255,5yz2_ligand_6.pdbq,5.864447484315662
256,4iic_ligand_5.pdbq,4.061093596557459
257,4nra_ligand_7.pdbq,3.0429349222710083
258,3s0d_ligand_9.pdbq,3.130524990203036
259,4g8y_ligand_8.pdbq,8.430213293411608
260,4mc2_ligand_2.pdbq,9.213934494829013
261,5ulp_ligand_4.pdbq,6.3091767348385925
262,4q4p_ligand_3.pdbq,9.654307263638376
263,1s89_ligand_6.pdbq,8.029112265859645
264,1g30_ligand_2.pdbq,9.54952464428561
265,5o58_ligand_5.pdbq,4.635210614024311
266,6dh2_ligand_7.pdbq,8.137173768073175
267,4u69_ligand_6.pdbq,10.782737241933118
268,4m3p_ligand_4.pdbq,3.248812116245976
269,5vc3_ligand_1.pdbq,1.6998188817545328
270,3gss_ligand_7.pdbq,8.241354527900462
271,2qbu_ligand_5.pdbq,6.850133265680001
272,4gfm_ligand_2.pdbq,2.0742269073459383
273,1tcx_ligand_8.pdbq,5.438342490732965
274,1moq_ligand_4.pdbq,2.9845595837729406
275,5yh8_ligand_3.pdbq,7.463887289093111
276,2wyg_ligand_7.pdbq,7.475665902613626
277,1o5e_ligand_2.pdbq,3.9927984703713757
278,5l4m_ligand_6.pdbq,3.1541931501687452
279,2bvd_ligand_9.pdbq,6.6831769236721135
280,6c0s_ligand_7.pdbq,10.862679698360191
281,4r4o_ligand_7.pdbq,10.2030014151743
282,5edl_ligand_7.pdbq,8.502299358464883
283,4rlu_ligand_8.pdbq,2.2394516475731696
284,1bn4_ligand_6.pdbq,9.035291844760744
285,3zdh_ligand_9.pdbq,2.311167814475328
286,4lm0_ligand_6.pdbq,5.053612843227186
287,1tmn_ligand_8.pdbq,7.753966060453622
288,1txr_ligand_7.pdbq,4.004388754391399
289,1sb1_ligand_7.pdbq,8.249358941971696
290,6cbf_ligand_1.pdbq,1.4584957537258596
291,1i7z_ligand_7.pdbq,6.955761240495724
292,5om7_ligand_5.pdbq,6.344980562651515
293,3f8c_ligand_2.pdbq,12.64021968569782
294,1flr_ligand_1.pdbq,0.3518057812093311
295,4rpo_ligand_4.pdbq,3.4630576872836736
296,5eei_ligand_1.pdbq,1.778082394041401
297,3pb8_ligand_9.pdbq,5.842534796315196
298,4qxo_ligand_6.pdbq,4.005639589854474
299,3dln_ligand_2.pdbq,4.0466463512775235
300,3dsz_ligand_5.pdbq,12.627901411959765
301,4ih3_ligand_6.pdbq,2.2411893419938145
302,1q8u_ligand_2.pdbq,2.4681287192932215
303,2qwe_ligand_3.pdbq,5.817226578232964
304,3e5u_ligand_5.pdbq,5.075007563465375
305,3hek_ligand_5.pdbq,2.7210741306040207
306,1a4w_ligand_8.pdbq,8.452377806471581
307,4i3z_ligand_8.pdbq,7.896388784673008
308,5gs9_ligand_9.pdbq,12.96354938278865
309,1bv7_ligand_9.pdbq,15.061886183229236
310,3ozs_ligand_1.pdbq,5.958271839702303
311,4cd5_ligand_5.pdbq,7.708857314398159
312,6en5_ligand_9.pdbq,14.17234242862787
313,5zo8_ligand_2.pdbq,4.905610971122761
314,5c2h_ligand_7.pdbq,10.695368901421773
315,5g61_ligand_8.pdbq,9.301529319683484
316,1kdk_ligand_2.pdbq,2.654497504236913
317,5nk3_ligand_5.pdbq,4.287960810999404
318,2w4x_ligand_3.pdbq,3.1689569056024127
319,1fzj_ligand_7.pdbq,11.070978350271664
320,4zbf_ligand_5.pdbq,3.118912375532535
321,5ty9_ligand_7.pdbq,2.980866223842399
322,4jkw_ligand_5.pdbq,6.2622599412215845
323,2isw_ligand_4.pdbq,7.1947384999966
324,4f6w_ligand_2.pdbq,13.294779610145964
325,2pym_ligand_1.pdbq,6.169416190640191
326,3hub_ligand_2.pdbq,9.239409503478724
327,2ydt_ligand_5.pdbq,6.441546109436771
328,2bqv_ligand_8.pdbq,2.56713163206068
329,5ovv_ligand_6.pdbq,13.623606048426087
330,5o5a_ligand_8.pdbq,11.183986236089183
331,4n5d_ligand_2.pdbq,3.1354524500726635
332,5l4j_ligand_9.pdbq,6.72676197618219
333,4zv2_ligand_3.pdbq,5.145605749893139
334,3fjg_ligand_3.pdbq,0.8831629238141739
335,1qb9_ligand_1.pdbq,3.5067896592589802
336,4ab9_ligand_2.pdbq,2.09275276677804
337,1lyb_ligand_4.pdbq,8.322562325062243
338,1hms_ligand_4.pdbq,4.1787673661021145
339,1d4l_ligand_6.pdbq,11.2637783301534
340,4ezz_ligand_7.pdbq,7.342808553672251
341,4f9u_ligand_5.pdbq,3.690713012639517
342,5oss_ligand_6.pdbq,8.96150859304157
343,4cig_ligand_5.pdbq,4.6636419629914085
344,3cke_ligand_8.pdbq,3.511498995060043
345,4wn5_ligand_9.pdbq,2.2831874892595025
346,1eoc_ligand_5.pdbq,3.818995316934708
347,4aci_ligand_2.pdbq,4.173096537858394
348,6faf_ligand_5.pdbq,4.714174992206256
349,4k6i_ligand_1.pdbq,0.47400673477850974
350,1vso_ligand_7.pdbq,4.350585463475002
351,5e28_ligand_5.pdbq,7.3378779305606825
352,2f7p_ligand_4.pdbq,7.228867152213257
353,6dh7_ligand_7.pdbq,9.26121568693873
354,1os5_ligand_7.pdbq,6.429904674892554
355,3n2u_ligand_9.pdbq,3.3228676153571315
356,3re4_ligand_7.pdbq,6.844012756810482
357,1q5k_ligand_4.pdbq,8.604115152949628
358,3ddf_ligand_3.pdbq,7.127326921083388
359,2j79_ligand_8.pdbq,9.058327741569313
360,2ot1_ligand_9.pdbq,2.7139037310742
361,5y94_ligand_7.pdbq,6.30617019716052
362,5wbm_ligand_3.pdbq,2.5808565632363223
363,2vk2_ligand_8.pdbq,15.014601628375743
364,1lpg_ligand_6.pdbq,10.074741244924056
365,4m8x_ligand_5.pdbq,10.450940657541357
366,3wgg_ligand_5.pdbq,11.102547136719435
367,5ihh_ligand_7.pdbq,8.14842030580161
368,1c84_ligand_5.pdbq,7.9748159916075805
369,4abe_ligand_7.pdbq,6.145749557621103
370,1ydb_ligand_6.pdbq,5.1542979941501255
371,5ehw_ligand_2.pdbq,1.3999201350846362
372,2vvs_ligand_9.pdbq,8.76731372390274
373,4gah_ligand_1.pdbq,13.69519983833534
374,4ih7_ligand_6.pdbq,5.193349984241726
375,3rlb_ligand_8.pdbq,7.92162926964613
376,5ia0_ligand_3.pdbq,2.7604699113699733
377,3qps_ligand_5.pdbq,2.382322711137179
378,2o4j_ligand_2.pdbq,10.229997584347593
379,1ugx_ligand_1.pdbq,0.6771434160370697
380,5c3p_ligand_4.pdbq,2.2979128355966845
381,5ev8_ligand_6.pdbq,4.089049074458918
382,3sww_ligand_5.pdbq,9.382488466362673
383,1g1d_ligand_2.pdbq,2.278257411561155
384,5ovx_ligand_5.pdbq,6.143183064720331
385,3m35_ligand_7.pdbq,5.9924644101836
386,5ld8_ligand_4.pdbq,2.8416682090853453
387,1fiv_ligand_8.pdbq,15.351440241171538
388,3m5e_ligand_9.pdbq,10.056591472186863
389,3oku_ligand_5.pdbq,8.569357868925437
390,1pxp_ligand_5.pdbq,8.119677382240422
391,3c89_ligand_2.pdbq,6.1880975158270255
392,4qfn_ligand_7.pdbq,5.006866762535006
393,6epz_ligand_3.pdbq,2.528114948642246
394,1w5x_ligand_1.pdbq,2.4402351745060455
395,1o5r_ligand_1.pdbq,0.9496850724540772
396,5f2r_ligand_3.pdbq,10.106623792627996
397,3zyf_ligand_3.pdbq,2.268364212378603
398,5qay_ligand_5.pdbq,6.050751176506931
399,6hh5_ligand_3.pdbq,6.245974781858293
400,2xbv_ligand_8.pdbq,8.227165003815108
401,3s8o_ligand_4.pdbq,4.547390957761085
402,3hvj_ligand_7.pdbq,11.533235798279831
403,1bzc_ligand_8.pdbq,15.774110381016738
404,6en5_ligand_5.pdbq,13.897113662298986
405,4w9h_ligand_4.pdbq,11.480970181372111
406,4x6o_ligand_5.pdbq,9.817232170468868
407,1ai7_ligand_2.pdbq,2.462687454794053
408,3cft_ligand_8.pdbq,4.52169022926292
409,4l6t_ligand_5.pdbq,10.531249686771096
410,3nkk_ligand_4.pdbq,8.632181798363609
411,5g45_ligand_9.pdbq,4.797689978868302
412,4bny_ligand_2.pdbq,3.5937072912576085
413,1o0m_ligand_8.pdbq,6.117460376523361
414,4f39_ligand_6.pdbq,4.177517479809947
415,5yz2_ligand_4.pdbq,4.3829121724158595
416,2aoc_ligand_7.pdbq,11.024816567730854
417,5aa9_ligand_1.pdbq,0.40157887612522647
418,1g7g_ligand_3.pdbq,9.956778701402158
419,4kwo_ligand_3.pdbq,11.142737388092748
420,5d3t_ligand_7.pdbq,3.9368945566270885
421,1xug_ligand_1.pdbq,10.616126089250125
422,5cst_ligand_6.pdbq,2.9917822159352117
423,2pvh_ligand_7.pdbq,5.003592045720754
424,4ck3_ligand_5.pdbq,4.724205912108404
425,1jao_ligand_3.pdbq,6.584326676113343
426,1b8o_ligand_9.pdbq,5.893264672488417
427,5caq_ligand_6.pdbq,3.6554549238090734
428,4b5s_ligand_4.pdbq,12.374481026154863
429,1w4q_ligand_7.pdbq,11.157316794080836
430,4ozj_ligand_8.pdbq,9.81263659941904
431,2q54_ligand_7.pdbq,9.710807859723182
432,3uex_ligand_2.pdbq,4.37476922248477
433,6eir_ligand_8.pdbq,9.108950551517994
434,4ek9_ligand_9.pdbq,7.876108935352435
435,2uxz_ligand_9.pdbq,8.354074397426434
436,1ols_ligand_3.pdbq,2.468146246245781
437,5mrb_ligand_7.pdbq,11.665488358923254
438,2r1y_ligand_2.pdbq,1.9491827931150045
439,4zzd_ligand_7.pdbq,9.247209266516574
440,1o5g_ligand_7.pdbq,10.686920085401812
441,4ynl_ligand_2.pdbq,6.1529786045209285
442,3nsn_ligand_2.pdbq,10.593625371622583
443,4iif_ligand_2.pdbq,4.282915037941125
444,1oau_ligand_9.pdbq,6.741679817516162
445,3sv2_ligand_5.pdbq,8.33646911267994
446,5ivy_ligand_1.pdbq,0.5536195616554922
447,5llg_ligand_8.pdbq,5.383287715234994
448,4mq6_ligand_6.pdbq,5.237304442896765
449,186l_ligand_6.pdbq,4.316029726496332
450,3ehy_ligand_1.pdbq,1.4910420107353708
451,5aqz_ligand_1.pdbq,12.221973912193759
452,5g17_ligand_1.pdbq,2.9351931316354634
453,1m2q_ligand_6.pdbq,4.986802892726871
454,5f08_ligand_5.pdbq,5.822247184097158
455,3nox_ligand_6.pdbq,6.024889815616762
456,2ce9_ligand_7.pdbq,4.588697110996823
457,3s8o_ligand_5.pdbq,4.605623593154155
458,3d1y_ligand_6.pdbq,12.00975808160062
459,3wtn_ligand_9.pdbq,9.898538774738421
460,5g1z_ligand_3.pdbq,6.589856582106114
461,5qa8_ligand_1.pdbq,6.596488910107897
462,1uvt_ligand_9.pdbq,2.9437967332845103
463,1gfy_ligand_6.pdbq,6.189780554736127
464,6ey9_ligand_6.pdbq,3.0301701736453683
465,5mnr_ligand_2.pdbq,1.7409215329197876
466,1n5r_ligand_6.pdbq,5.982027995826929
467,4lm3_ligand_3.pdbq,4.724500437571723
468,3lzu_ligand_2.pdbq,7.403788420544612
469,2x6x_ligand_6.pdbq,7.1108871739045325
470,5ovr_ligand_7.pdbq,5.040684927004795
471,2afx_ligand_2.pdbq,1.6335723889684224
472,1g45_ligand_6.pdbq,2.275462279039873
473,3iww_ligand_5.pdbq,8.74917704344243
474,1o33_ligand_2.pdbq,8.083035763869908
475,4ury_ligand_4.pdbq,6.029550655336032
476,4ytc_ligand_4.pdbq,7.663328617513411
477,6b5q_ligand_9.pdbq,13.301208950522298
478,1dar_ligand_2.pdbq,2.2575981269992016
479,6gnp_ligand_1.pdbq,4.394728228229819
480,6c7w_ligand_6.pdbq,8.40367594650062
481,1duv_ligand_7.pdbq,7.02752775400662
482,1gfy_ligand_4.pdbq,11.282000776737952
483,3f70_ligand_3.pdbq,4.794027990635849
484,4z2b_ligand_9.pdbq,15.808876735588322
485,5ya5_ligand_3.pdbq,1.9392584015927707
486,4zzz_ligand_5.pdbq,4.679105940241149
487,1epo_ligand_2.pdbq,2.0952283334354678
488,1ogx_ligand_8.pdbq,4.190712906733968
489,4bc5_ligand_9.pdbq,11.149876304936509
490,3gi5_ligand_2.pdbq,1.5181743765127902
491,3fuz_ligand_5.pdbq,3.2770951489672395
492,3ljz_ligand_1.pdbq,1.9023073978454266
493,4o2b_ligand_1.pdbq,0.14726133233133507
494,6csr_ligand_9.pdbq,3.2057607781409185
495,4msn_ligand_8.pdbq,9.485364073950171
496,5jq5_ligand_1.pdbq,0.966578471297841
497,2hoc_ligand_9.pdbq,4.8377630620406
498,5mby_ligand_1.pdbq,0.7503098693206681
499,4z84_ligand_4.pdbq,7.570572968503018
500,3rdo_ligand_7.pdbq,7.179158245303632
501,5aba_ligand_9.pdbq,8.622424405561906
502,1gi7_ligand_7.pdbq,4.8491459825416685
503,4cd0_ligand_4.pdbq,7.729943010523813
504,3r16_ligand_5.pdbq,1.682084988664636
505,3zll_ligand_3.pdbq,3.8805943580112277
506,5eij_ligand_9.pdbq,4.127536646624809
507,1v2s_ligand_6.pdbq,8.95486792412158
508,1mu6_ligand_4.pdbq,3.6653399610817865
509,6h8s_ligand_2.pdbq,8.455972283496395
510,5mpn_ligand_3.pdbq,7.133759700069335
511,6gf9_ligand_2.pdbq,2.613015559806232
512,3djq_ligand_3.pdbq,1.9990406091780266
513,1x8j_ligand_8.pdbq,2.930876590869886
514,5kr2_ligand_3.pdbq,12.283296239202246
515,5xsr_ligand_6.pdbq,7.959596809535667
516,3ag9_ligand_3.pdbq,12.354311042735622
517,5fnr_ligand_1.pdbq,0.26934533426608737
518,2d0k_ligand_7.pdbq,9.872323915192739
519,4avi_ligand_4.pdbq,5.175008902683854
520,2gv6_ligand_3.pdbq,9.36219991154181
521,4trc_ligand_7.pdbq,8.354795302008394
522,3b2q_ligand_2.pdbq,8.92958236585404
523,5vo1_ligand_2.pdbq,9.94829650147451
524,1hyo_ligand_6.pdbq,4.553840886348778
525,4kp8_ligand_4.pdbq,2.066129440193998
526,5o1d_ligand_1.pdbq,0.6362258134611379
527,2fpz_ligand_9.pdbq,11.096014818219821
528,3zsx_ligand_8.pdbq,5.928573816694871
529,2bo4_ligand_5.pdbq,6.200209892760544
530,4h3f_ligand_5.pdbq,8.936892698869732
531,2fw6_ligand_4.pdbq,308.13224792588187
532,1uj5_ligand_9.pdbq,14.297325996390331
533,5exm_ligand_6.pdbq,7.475558722899057
534,4poj_ligand_7.pdbq,1.8980974112538826
535,4bcn_ligand_5.pdbq,5.951437277386586
536,5i7y_ligand_3.pdbq,5.871032136358465
537,1z4o_ligand_2.pdbq,4.8236860438880145
